"","gender","PhoneService","OnlineSecurity","OnlineBackup","PaperlessBilling","Churn"
"774","0","1",NA,"0","1","1"
"775","1","1",NA,"0","1","1"
"776","0","1",NA,"1","1","0"
"777","0","0",NA,"1","0","0"
"778","1","1",NA,"1","1","1"
"779","0","1",NA,"1","1","0"
"780","1","1",NA,"0","0","1"
"781","1","1",NA,"1","1","0"
"782","0","1",NA,"0","0","0"
"783","1","1",NA,"1","1","0"
"784","0","1",NA,"0","1","1"
"785","1","0",NA,"1","1","0"
"786","0","1",NA,"1","1","1"
"787","1","1",NA,"0","0","0"
"788","0","1",NA,"0","1","0"
"789","0","1",NA,"1","0","0"
"790","1","1",NA,"1","0","0"
"791","0","0",NA,"0","0","0"
"792","1","1",NA,"1","1","0"
"793","0","1",NA,"0","1","0"
"794","0","1",NA,"0","0","0"
"795","0","0",NA,"0","0","0"
"796","1","1",NA,"1","1","0"
"797","1","1",NA,"0","0","0"
"798","0","1",NA,"0","1","0"
"799","0","1",NA,"0","0","0"
"800","1","1",NA,"0","1","1"
"801","0","1",NA,"0","1","0"
"802","0","1",NA,"0","1","1"
"803","1","1",NA,"0","1","0"
"804","0","1",NA,"1","1","0"
"805","1","1",NA,"1","1","1"
"806","0","1",NA,"0","1","0"
"807","1","1",NA,"0","0","0"
"808","1","1",NA,"0","1","0"
"809","1","1",NA,"1","1","1"
"810","1","1",NA,"0","1","1"
"811","1","1",NA,"1","1","1"
"812","1","1",NA,"0","1","1"
"813","0","1",NA,"0","0","0"
"814","1","0",NA,"0","0","0"
"815","1","1",NA,"0","0","0"
"816","0","1",NA,"0","1","0"
"817","0","1",NA,"0","1","1"
"818","0","1",NA,"1","1","0"
"819","1","1",NA,"1","1","1"
"820","1","1",NA,"1","1","0"
"821","0","1",NA,"0","1","0"
"822","1","1",NA,"0","1","0"
"823","1","1",NA,"1","1","0"
"824","1","1",NA,"0","1","0"
"825","0","1",NA,"0","1","0"
"826","0","1",NA,"1","1","1"
"827","1","1",NA,"0","1","1"
"828","0","1",NA,"0","0","0"
"829","1","1",NA,"1","0","1"
"830","1","0",NA,"0","1","0"
"831","0","1",NA,"1","0","1"
"832","1","1",NA,"0","0","0"
"833","0","1",NA,"1","0","0"
"834","0","1",NA,"1","1","0"
"835","0","1",NA,"0","1","1"
"836","1","1",NA,"1","1","0"
"837","1","1",NA,"0","0","0"
"838","1","1",NA,"0","0","1"
"839","1","1",NA,"0","1","0"
"840","1","1",NA,"0","0","0"
"841","0","1",NA,"0","1","1"
"842","0","1",NA,"0","1","0"
"843","0","1",NA,"0","0","1"
"844","0","0",NA,"0","1","0"
"845","1","1",NA,"0","1","1"
"846","0","1",NA,"0","0","0"
"847","0","1",NA,"1","1","0"
"848","0","0",NA,"0","0","0"
"849","1","1",NA,"1","1","0"
"850","0","1",NA,"1","0","0"
"851","0","1",NA,"1","1","0"
"852","1","1",NA,"1","1","0"
"853","1","1",NA,"0","0","0"
"854","0","1",NA,"0","1","0"
"855","0","1",NA,"0","0","0"
"856","0","1",NA,"0","1","1"
"857","1","1",NA,"1","0","0"
"858","1","1",NA,"1","0","1"
"859","0","1",NA,"1","0","0"
"860","1","0",NA,"1","1","0"
"861","1","1",NA,"0","0","0"
"862","1","1",NA,"0","0","0"
"863","1","1",NA,"1","1","1"
"864","0","1",NA,"1","1","1"
"865","1","1",NA,"0","1","1"
"866","1","1",NA,"0","1","1"
"867","1","0",NA,"0","1","0"
"868","0","1",NA,"0","1","0"
"869","1","1",NA,"0","0","1"
"870","1","1",NA,"0","1","0"
"871","0","1",NA,"0","1","0"
"872","1","1",NA,"1","1","0"
"873","1","1",NA,"0","0","0"
"874","0","0",NA,"1","1","1"
"875","1","1",NA,"0","0","0"
"876","0","0",NA,"0","1","0"
"877","0","1",NA,"0","0","1"
"878","0","0",NA,"0","0","0"
"879","0","1",NA,"0","0","0"
"880","1","1",NA,"1","1","0"
"881","1","1",NA,"1","1","1"
"882","1","1",NA,"0","0","0"
"883","0","1",NA,"0","0","1"
"884","0","1",NA,"0","1","0"
"885","0","0",NA,"0","1","0"
"886","1","1",NA,"0","1","0"
"887","0","1",NA,"0","1","0"
"888","0","1",NA,"1","1","0"
"889","1","1",NA,"0","0","0"
"890","0","1",NA,"1","1","1"
"891","1","1",NA,"0","0","0"
"892","1","1",NA,"1","1","1"
"893","1","1",NA,"0","1","0"
"894","0","0",NA,"0","0","1"
"895","0","1",NA,"0","1","0"
"896","1","1",NA,"1","1","0"
"897","1","1",NA,"1","1","0"
"898","0","1",NA,"1","0","0"
"899","0","1",NA,"0","1","1"
"900","1","1",NA,"1","1","0"
"901","0","1",NA,"0","0","0"
"902","0","1",NA,"0","0","1"
"903","1","1",NA,"0","0","1"
"904","0","1",NA,"1","1","0"
"905","1","1",NA,"1","0","0"
"906","1","1",NA,"0","1","1"
"907","1","1",NA,"0","1","0"
"908","1","1",NA,"1","1","0"
"909","0","1",NA,"0","0","0"
"910","0","1",NA,"1","1","0"
"911","1","1",NA,"1","1","1"
"912","0","1",NA,"1","0","0"
"913","1","1",NA,"0","1","0"
"914","1","1",NA,"0","0","0"
"915","1","1",NA,"0","1","0"
"916","1","1",NA,"0","1","1"
"917","0","1",NA,"0","1","0"
"918","1","0",NA,"1","1","0"
"919","0","1",NA,"0","1","0"
"920","0","1",NA,"1","1","0"
"921","1","1",NA,"0","0","0"
"922","1","1",NA,"0","0","0"
"923","1","1",NA,"0","1","0"
"924","0","1",NA,"1","1","0"
"925","0","1",NA,"1","0","0"
"926","0","1",NA,"1","0","0"
"927","0","1",NA,"1","1","1"
"928","0","1",NA,"1","1","1"
"929","0","1",NA,"1","1","0"
"930","0","1",NA,"0","0","0"
"931","0","1",NA,"1","0","0"
"932","1","1",NA,"1","0","0"
"933","1","1",NA,"0","0","0"
"934","0","1",NA,"0","1","1"
"935","0","0",NA,"0","1","0"
"936","0","1",NA,"0","1","0"
"937","0","1",NA,"1","0","0"
"938","0","1",NA,"0","1","1"
"939","0","1",NA,"1","1","0"
"940","0","1",NA,"0","0","0"
"941","0","1",NA,"0","0","0"
"942","0","0",NA,"1","0","0"
"943","1","1",NA,"0","1","0"
"944","0","0",NA,"1","0","0"
"945","0","1",NA,"1","1","0"
"946","0","1",NA,"0","0","1"
"947","1","1",NA,"0","1","0"
"948","0","1",NA,"0","1","0"
"949","1","1",NA,"0","1","1"
"950","1","1",NA,"0","0","0"
"951","1","1",NA,"0","0","1"
"952","0","1",NA,"1","0","0"
"953","1","1",NA,"0","0","0"
"954","0","1",NA,"0","0","0"
"955","1","1",NA,"0","1","0"
"956","1","1",NA,"0","0","1"
"957","0","1",NA,"0","0","0"
"958","1","1",NA,"0","0","0"
"959","1","1",NA,"1","0","0"
"960","0","1",NA,"1","1","0"
"961","1","0",NA,"0","0","0"
"962","1","1",NA,"0","1","0"
"963","1","1",NA,"0","0","0"
"964","0","1",NA,"0","0","0"
"965","1","1",NA,"0","1","1"
"966","1","1",NA,"0","0","1"
"967","1","1",NA,"0","0","1"
"968","1","1",NA,"0","0","0"
"969","0","1",NA,"1","0","0"
"970","0","1",NA,"0","1","1"
"971","0","1",NA,"0","0","1"
"972","1","1",NA,"1","1","0"
"973","1","1",NA,"1","0","0"
"974","1","0",NA,"1","1","1"
"975","0","1",NA,"1","1","0"
"976","1","1",NA,"0","1","1"
"977","1","1",NA,"0","1","1"
"978","0","1",NA,"0","0","0"
"979","1","1",NA,"1","1","1"
"980","0","1",NA,"0","1","0"
"981","0","1",NA,"0","1","0"
"982","1","1",NA,"0","0","0"
"983","0","1",NA,"0","1","0"
"984","1","1",NA,"0","1","1"
"985","0","1",NA,"0","0","0"
"986","0","1",NA,"1","1","1"
"987","0","1",NA,"0","0","0"
"988","1","1",NA,"0","0","0"
"989","1","1",NA,"0","0","0"
"990","1","1",NA,"0","0","0"
"991","0","1",NA,"0","0","0"
"992","0","1",NA,"0","0","0"
"993","0","1",NA,"0","0","0"
"994","0","1",NA,"0","0","0"
"995","1","1",NA,"0","0","0"
"996","0","1",NA,"1","0","1"
"997","0","1",NA,"0","1","1"
"998","0","1",NA,"0","1","1"
"999","1","1",NA,"0","0","0"
"1000","1","1",NA,"0","0","0"
"1001","0","1",NA,"0","1","1"
"1002","1","1",NA,"0","1","1"
"1003","1","1",NA,"0","1","0"
"1004","0","1",NA,"0","0","0"
"1005","1","1",NA,"0","0","0"
"1006","0","1",NA,"0","1","0"
"1007","0","1",NA,"0","1","1"
"1008","0","1",NA,"0","0","1"
"1009","1","1",NA,"0","1","1"
"1010","1","1",NA,"0","1","0"
"1011","1","1",NA,"0","1","0"
"1012","0","0",NA,"1","0","0"
"1013","1","1",NA,"0","1","0"
"1014","0","1",NA,"1","0","0"
"1015","1","1",NA,"0","0","1"
"1016","1","1",NA,"0","0","1"
"1017","1","1",NA,"1","1","0"
"1018","0","1",NA,"0","1","0"
"1019","1","0",NA,"0","1","0"
"1020","0","1",NA,"0","1","0"
"1021","0","1",NA,"0","0","0"
"1022","1","1",NA,"0","0","0"
"1023","0","1",NA,"1","1","0"
"1024","0","1",NA,"0","1","0"
"1025","1","1",NA,"0","1","0"
"1026","0","1",NA,"1","1","0"
"1027","1","1",NA,"0","1","1"
"1028","0","1",NA,"0","0","0"
"1029","1","1",NA,"0","1","1"
"1030","0","1",NA,"0","1","1"
"1031","0","1",NA,"0","1","0"
"1032","1","1",NA,"0","0","0"
"1033","0","1",NA,"0","1","1"
"1034","0","1",NA,"0","0","0"
"1035","0","1",NA,"0","0","0"
"1036","1","1",NA,"0","0","0"
"1037","1","1",NA,"1","1","0"
"1038","0","0",NA,"0","0","0"
"1039","1","1",NA,"0","1","0"
"1040","1","1",NA,"1","1","1"
"1041","1","1",NA,"0","0","1"
"1042","0","1",NA,"0","1","0"
"1043","0","1",NA,"0","0","0"
"1044","1","1",NA,"0","1","1"
"1045","0","1",NA,"0","0","0"
"1046","0","1",NA,"0","1","0"
"1047","0","1",NA,"0","0","0"
"1048","1","1",NA,"0","1","0"
"1049","1","1",NA,"0","1","0"
"1050","0","1",NA,"0","0","1"
"1051","1","0",NA,"0","1","1"
"1052","0","0",NA,"0","1","0"
"1053","0","1",NA,"0","1","0"
"1054","0","0",NA,"0","0","1"
"1055","1","1",NA,"0","1","1"
"1056","0","1",NA,"0","0","0"
"1057","0","1",NA,"0","1","1"
"1058","0","1",NA,"0","1","1"
"1059","1","1",NA,"0","1","1"
"1060","1","1",NA,"0","1","1"
"1061","1","1",NA,"0","1","0"
"1062","0","1",NA,"1","1","0"
"1063","0","1",NA,"0","0","0"
"1064","1","1",NA,"0","0","0"
"1065","0","1",NA,"0","0","0"
"1066","0","1",NA,"0","1","1"
"1067","1","1",NA,"0","0","0"
"1068","1","1",NA,"0","1","0"
"1069","1","1",NA,"1","1","1"
"1070","1","1",NA,"0","0","0"
"1071","0","1",NA,"0","0","1"
"1072","0","1",NA,"1","1","1"
"1073","1","0",NA,"0","0","0"
"1074","1","1",NA,"0","1","1"
"1075","1","1",NA,"0","0","0"
"1076","0","1",NA,"1","1","0"
"1077","0","1",NA,"0","1","0"
"1078","0","1",NA,"1","1","1"
"1079","0","1",NA,"1","1","0"
"1080","0","1",NA,"0","1","0"
"1081","1","1",NA,"0","1","0"
"1082","1","1",NA,"0","1","0"
"1083","1","1",NA,"0","0","0"
"1084","1","1",NA,"0","1","1"
"1085","0","1",NA,"0","0","0"
"1086","0","1",NA,"0","1","1"
"1087","0","1",NA,"0","0","1"
"1088","1","1",NA,"0","0","0"
"1089","1","1",NA,"0","1","1"
"1090","0","1",NA,"0","1","0"
"1091","0","1",NA,"1","0","0"
"1092","1","1",NA,"0","1","0"
"1093","1","1",NA,"1","0","0"
"1094","0","1",NA,"0","0","0"
"1095","1","1",NA,"1","0","0"
"1096","1","1",NA,"0","1","0"
"1097","0","1",NA,"0","0","0"
"1098","1","1",NA,"0","1","1"
"1099","1","1",NA,"1","0","0"
"1100","1","1",NA,"0","1","0"
"1101","1","1",NA,"0","1","0"
"1102","0","1",NA,"0","0","0"
"1103","1","1",NA,"1","1","1"
"1104","1","1",NA,"1","1","0"
"1105","1","1",NA,"0","1","0"
"1106","0","1",NA,"0","1","0"
"1107","0","1",NA,"1","0","0"
"1108","0","1",NA,"0","0","0"
"1109","0","1",NA,"0","0","0"
"1110","1","1",NA,"1","1","0"
"1111","1","0",NA,"1","0","0"
"1112","0","1",NA,"0","1","1"
"1113","0","1",NA,"1","0","0"
"1114","0","1",NA,"0","1","1"
"1115","1","1",NA,"1","1","0"
"1116","1","1",NA,"0","1","0"
"1117","0","1",NA,"0","1","0"
"1118","1","1",NA,"0","1","0"
"1119","0","1",NA,"1","1","0"
"1120","1","0",NA,"0","0","0"
"1121","1","1",NA,"0","0","0"
"1122","0","1",NA,"0","1","0"
"1123","0","0",NA,"0","1","1"
"1124","1","1",NA,"1","1","0"
"1125","1","1",NA,"1","1","0"
"1126","1","1",NA,"1","1","1"
"1127","1","1",NA,"0","0","1"
"1128","0","1",NA,"1","1","0"
"1129","1","1",NA,"0","1","0"
"1130","1","1",NA,"0","1","0"
"1131","1","1",NA,"0","1","0"
"1132","0","1",NA,"0","1","1"
"1133","0","1",NA,"0","1","1"
"1134","1","1",NA,"0","0","0"
"1135","0","1",NA,"1","0","0"
"1136","0","1",NA,"1","1","0"
"1137","0","1",NA,"0","0","0"
"1138","1","1",NA,"0","0","0"
"1139","1","1",NA,"0","1","0"
"1140","1","1",NA,"0","0","0"
"1141","0","1",NA,"1","0","0"
"1142","1","1",NA,"0","1","0"
"1143","1","1",NA,"0","1","0"
"1144","1","1",NA,"1","0","0"
"1145","1","0",NA,"0","1","1"
"1146","0","1",NA,"0","1","0"
"1147","1","0",NA,"0","0","0"
"1148","0","1",NA,"0","1","0"
"1149","0","1",NA,"0","1","1"
"1150","1","1",NA,"0","1","1"
"1151","0","0",NA,"1","1","0"
"1152","0","1",NA,"0","0","0"
"1153","1","1",NA,"0","0","0"
"1154","0","1",NA,"0","1","0"
"1155","0","1",NA,"0","1","0"
"1156","1","1",NA,"1","0","0"
"1157","0","1",NA,"0","0","0"
"1158","0","1",NA,"1","1","0"
"1159","0","1",NA,"1","1","0"
"1160","0","1",NA,"0","1","1"
"1161","0","1",NA,"0","1","0"
"1162","1","0",NA,"1","1","1"
"1163","0","1",NA,"0","1","0"
"1164","0","1",NA,"1","1","1"
"1165","0","1",NA,"1","1","0"
"1166","1","1",NA,"0","0","0"
"1167","0","1",NA,"0","1","0"
"1168","1","1",NA,"0","1","0"
"1169","1","1",NA,"0","0","0"
"1170","1","0",NA,"1","1","0"
"1171","1","1",NA,"1","1","0"
"1172","1","1",NA,"1","1","1"
"1173","0","1",NA,"1","1","0"
"1174","1","1",NA,"0","1","1"
"1175","0","1",NA,"1","1","0"
"1176","0","1",NA,"0","1","0"
"1177","0","1",NA,"1","1","1"
"1178","0","1",NA,"0","0","0"
"1179","1","1",NA,"0","1","1"
"1180","1","1",NA,"1","1","0"
"1181","1","1",NA,"0","1","0"
"1182","1","1",NA,"0","1","1"
"1183","1","0",NA,"0","1","0"
"1184","0","1",NA,"0","1","0"
"1185","1","1",NA,"0","1","0"
"1186","0","1",NA,"0","1","1"
"1187","0","1",NA,"0","1","0"
"1188","0","1",NA,"0","0","0"
"1189","0","1",NA,"0","1","0"
"1190","1","1",NA,"0","0","0"
"1191","1","1",NA,"1","1","0"
"1192","1","1",NA,"1","1","0"
"1193","1","1",NA,"0","1","1"
"1194","0","1",NA,"0","0","0"
"1195","0","1",NA,"1","0","0"
"1196","0","1",NA,"1","1","0"
"1197","1","1",NA,"1","0","0"
"1198","1","1",NA,"0","1","0"
"1199","0","1",NA,"0","1","0"
"1200","0","1",NA,"0","0","0"
"1201","1","1",NA,"1","1","0"
"1202","0","1",NA,"1","1","0"
"1203","1","1",NA,"1","1","1"
"1204","0","1",NA,"0","0","0"
"1205","1","0",NA,"0","0","0"
"1206","1","1",NA,"0","1","1"
"1207","0","1",NA,"0","1","0"
"1208","0","1",NA,"0","1","0"
"1209","0","1",NA,"0","1","1"
"1210","1","1",NA,"1","1","0"
"1211","1","1",NA,"0","1","1"
"1212","0","1",NA,"0","1","1"
"1213","1","1",NA,"0","1","0"
"1214","0","1",NA,"0","0","0"
"1215","1","1",NA,"0","1","1"
"1216","0","1",NA,"0","1","1"
"1217","1","1",NA,"0","0","0"
"1218","1","1",NA,"0","1","0"
"1219","1","1",NA,"1","1","1"
"1220","0","1",NA,"0","1","0"
"1221","1","1",NA,"0","0","0"
"1222","1","0",NA,"0","1","0"
"1223","1","1",NA,"0","0","0"
"1224","0","1",NA,"0","1","1"
"1225","1","1",NA,"0","1","1"
"1226","0","0",NA,"0","1","1"
"1227","0","1",NA,"0","0","0"
"1228","1","1",NA,"1","0","0"
"1229","0","1",NA,"0","1","0"
"1230","1","1",NA,"0","0","0"
"1231","1","1",NA,"1","0","0"
"1232","1","1",NA,"0","0","0"
"1233","1","1",NA,"0","0","1"
"1234","0","1",NA,"0","0","0"
"1235","1","1",NA,"1","1","0"
"1236","1","1",NA,"1","1","0"
"1237","1","1",NA,"0","1","1"
"1238","1","1",NA,"0","0","0"
"1239","0","1",NA,"0","1","1"
"1240","0","1",NA,"1","1","0"
"1241","1","1",NA,"0","1","0"
"1242","1","1",NA,"0","1","0"
"1243","0","0",NA,"0","0","0"
"1244","1","1",NA,"0","0","1"
"1245","0","1",NA,"0","0","1"
"1246","1","1",NA,"0","1","0"
"1247","0","1",NA,"1","1","0"
"1248","0","1",NA,"1","0","0"
"1249","0","1",NA,"0","0","1"
"1250","1","1",NA,"0","0","1"
"1251","0","1",NA,"0","0","0"
"1252","0","1",NA,"1","0","1"
"1253","1","1",NA,"0","0","0"
"1254","0","1",NA,"0","1","1"
"1255","0","1",NA,"0","0","0"
"1256","0","0",NA,"0","1","1"
"1257","0","1",NA,"0","1","0"
"1258","0","0",NA,"0","0","0"
"1259","0","1",NA,"0","0","0"
"1260","0","1",NA,"1","0","1"
"1261","1","1",NA,"1","1","0"
"1262","0","1",NA,"0","1","0"
"1263","0","1",NA,"1","1","0"
"1264","0","1",NA,"1","1","1"
"1265","1","1",NA,"0","1","0"
"1266","1","1",NA,"0","0","0"
"1267","0","1",NA,"0","1","0"
"1268","1","1",NA,"1","1","0"
"1269","1","1",NA,"1","1","1"
"1270","1","1",NA,"1","0","0"
"1271","1","1",NA,"0","0","0"
"1272","0","0",NA,"1","1","0"
"1273","1","1",NA,"0","0","0"
"1274","1","1",NA,"1","1","0"
"1275","0","1",NA,"0","1","0"
"1276","0","1",NA,"1","0","0"
"1277","0","1",NA,"1","1","0"
"1278","0","1",NA,"0","1","0"
"1279","1","0",NA,"0","0","0"
"1280","1","1",NA,"0","1","0"
"1281","0","1",NA,"1","1","0"
"1282","0","1",NA,"0","1","0"
"1283","1","1",NA,"0","1","0"
"1284","0","1",NA,"0","1","0"
"1285","1","1",NA,"0","0","0"
"1286","1","1",NA,"0","1","1"
"1287","0","1",NA,"0","0","0"
"1288","0","1",NA,"1","1","0"
"1289","1","1",NA,"0","0","0"
"1290","1","1",NA,"1","0","0"
"1291","1","1",NA,"1","0","0"
"1292","1","1",NA,"0","0","1"
"1293","0","1",NA,"1","0","0"
"1294","1","1",NA,"1","1","0"
"1295","1","1",NA,"0","0","1"
"1296","0","1",NA,"0","1","0"
"1297","0","1",NA,"0","0","0"
"1298","0","1",NA,"0","0","0"
"1299","0","0",NA,"1","0","0"
"1300","0","1",NA,"0","1","1"
"1301","1","1",NA,"1","1","0"
"1302","0","1",NA,"1","1","0"
"1303","0","1",NA,"0","1","0"
"1304","0","1",NA,"0","0","0"
"1305","1","1",NA,"0","1","1"
"1306","0","1",NA,"0","1","0"
"1307","0","1",NA,"1","0","1"
"1308","0","1",NA,"1","1","0"
"1309","1","1",NA,"0","1","1"
"1310","0","1",NA,"0","1","1"
"1311","0","1",NA,"0","1","1"
"1312","1","0",NA,"1","1","0"
"1313","1","1",NA,"0","1","0"
"1314","1","1",NA,"1","1","1"
"1315","0","1",NA,"1","1","1"
"1316","0","1",NA,"0","0","0"
"1317","1","1",NA,"0","1","0"
"1318","0","1",NA,"0","0","0"
"1319","1","1",NA,"0","1","0"
"1320","1","1",NA,"0","1","1"
"1321","1","1",NA,"1","0","0"
"1322","1","1",NA,"1","1","0"
"1323","0","1",NA,"0","1","0"
"1324","0","1",NA,"0","1","0"
"1325","0","1",NA,"0","0","1"
"1326","0","1",NA,"0","1","1"
"1327","0","0",NA,"1","1","0"
"1328","1","1",NA,"0","1","1"
"1329","0","1",NA,"0","0","0"
"1330","0","1",NA,"0","0","0"
"1331","1","1",NA,"0","1","0"
"1332","0","0",NA,"0","1","0"
"1333","1","1",NA,"0","0","0"
"1334","1","0",NA,"0","1","0"
"1335","0","0",NA,"0","1","1"
"1336","1","1",NA,"0","1","1"
"1337","0","1",NA,"1","0","0"
"1338","1","1",NA,"0","0","0"
"1339","1","1",NA,"0","0","1"
"1340","1","1",NA,"1","1","1"
"1341","0","0",NA,"1","0","0"
"1342","1","1",NA,"0","1","1"
"1343","0","1",NA,"0","0","0"
"1344","1","1",NA,"0","1","0"
"1345","0","1",NA,"0","0","0"
"1346","0","1",NA,"0","1","0"
"1347","0","1",NA,"0","1","1"
"1348","1","1",NA,"0","1","0"
"1349","1","1",NA,"0","1","1"
"1350","0","0",NA,"1","1","0"
"1351","0","1",NA,"1","0","0"
"1352","1","1",NA,"0","1","0"
"1353","1","0",NA,"0","0","0"
"1354","1","1",NA,"0","1","0"
"1355","0","1",NA,"0","1","1"
"1356","0","1",NA,"0","1","0"
"1357","0","1",NA,"0","1","0"
"1358","1","1",NA,"1","1","0"
"1359","1","1",NA,"0","0","0"
"1360","0","1",NA,"0","1","1"
"1361","0","1",NA,"0","1","1"
"1362","1","1",NA,"1","0","1"
"1363","1","1",NA,"0","1","1"
"1364","0","1",NA,"1","0","0"
"1365","0","1",NA,"1","0","0"
"1366","1","0",NA,"1","1","1"
"1367","1","1",NA,"0","1","1"
"1368","1","1",NA,"1","1","0"
"1369","1","1",NA,"0","0","0"
"1370","0","1",NA,"1","1","0"
"1371","0","1",NA,"0","1","0"
"1372","0","1",NA,"0","1","1"
"1373","1","1",NA,"1","0","0"
"1374","1","1",NA,"0","0","0"
"1375","1","1",NA,"1","1","0"
"1376","0","1",NA,"0","1","0"
"1377","1","1",NA,"0","1","1"
"1378","1","1",NA,"1","0","0"
"1379","0","1",NA,"1","1","0"
"1380","0","0",NA,"1","1","0"
"1381","1","1",NA,"1","1","0"
"1382","1","1",NA,"0","0","0"
"1383","0","1",NA,"0","0","0"
"1384","0","1",NA,"0","1","1"
"1385","0","1",NA,"0","1","1"
"1386","0","1",NA,"0","1","0"
"1387","1","1",NA,"1","0","0"
"1388","1","1",NA,"0","0","0"
"1389","0","1",NA,"0","1","0"
"1390","0","1",NA,"1","1","1"
"1391","0","1",NA,"1","0","0"
"1392","1","1",NA,"1","1","0"
"1393","1","1",NA,"0","0","0"
"1394","0","1",NA,"0","0","0"
"1395","0","1",NA,"1","1","0"
"1396","1","1",NA,"0","1","1"
"1397","0","1",NA,"0","1","1"
"1398","0","1",NA,"0","1","0"
"1399","0","1",NA,"0","1","0"
"1400","0","1",NA,"0","0","0"
"1401","1","1",NA,"0","0","0"
"1402","0","1",NA,"1","1","1"
"1403","0","0",NA,"0","1","1"
"1404","1","1",NA,"0","1","0"
"1405","0","1",NA,"0","0","0"
"1406","0","1",NA,"0","0","1"
"1407","1","1",NA,"0","1","0"
"1408","1","0",NA,"0","1","0"
"1409","0","1",NA,"0","1","0"
"1410","0","1",NA,"0","1","0"
"1411","0","1",NA,"0","1","1"
"1412","1","1",NA,"1","1","0"
"1413","0","1",NA,"0","1","1"
"1414","1","1",NA,"1","0","0"
"1415","1","1",NA,"0","0","0"
"1416","1","1",NA,"1","1","0"
"1417","0","0",NA,"0","1","0"
"1418","0","1",NA,"1","1","0"
"1419","1","1",NA,"1","1","0"
"1420","1","1",NA,"0","1","0"
"1421","0","1",NA,"1","1","0"
"1422","1","1",NA,"0","1","1"
"1423","0","1",NA,"1","1","0"
"1424","1","1",NA,"0","1","1"
"1425","0","1",NA,"0","0","0"
"1426","1","1",NA,"0","1","0"
"1427","1","1",NA,"1","1","0"
"1428","1","1",NA,"0","0","0"
"1429","1","1",NA,"0","1","1"
"1430","1","1",NA,"0","0","0"
"1431","0","1",NA,"0","0","0"
"1432","0","1",NA,"0","1","0"
"1433","1","1",NA,"0","0","0"
"1434","1","1",NA,"1","1","0"
"1435","1","1",NA,"0","1","1"
"1436","0","1",NA,"1","1","0"
"1437","0","1",NA,"0","1","1"
"1438","1","1",NA,"0","0","0"
"1439","0","1",NA,"0","1","0"
"1440","0","1",NA,"0","1","1"
"1441","1","1",NA,"0","0","0"
"1442","0","1",NA,"1","1","0"
"1443","0","1",NA,"0","0","0"
"1444","1","1",NA,"0","1","0"
"1445","1","1",NA,"1","1","0"
"1446","1","1",NA,"0","1","0"
"1447","1","1",NA,"0","1","0"
"1448","1","1",NA,"0","0","1"
"1449","1","1",NA,"0","0","0"
"1450","0","1",NA,"0","0","0"
"1451","1","1",NA,"0","1","0"
"1452","1","1",NA,"0","0","0"
"1453","1","0",NA,"0","1","0"
"1454","1","1",NA,"1","1","0"
"1455","1","1",NA,"0","1","0"
"1456","0","1",NA,"1","1","0"
"1457","0","1",NA,"1","1","1"
"1458","1","1",NA,"0","1","0"
"1459","1","1",NA,"0","0","1"
"1460","0","1",NA,"1","1","0"
"1461","1","1",NA,"1","1","1"
"1462","1","1",NA,"0","0","0"
"1463","1","1",NA,"0","0","0"
"1464","0","1",NA,"0","0","1"
"1465","1","1",NA,"0","0","0"
"1466","1","1",NA,"1","0","0"
"1467","1","1",NA,"0","1","0"
"1468","0","1",NA,"0","1","0"
"1469","1","1",NA,"1","1","0"
"1470","1","1",NA,"0","0","1"
"1471","0","1",NA,"0","0","0"
"1472","1","1",NA,"0","0","0"
"1473","1","1",NA,"0","1","1"
"1474","0","1",NA,"0","1","1"
"1475","1","1",NA,"1","1","0"
"1476","0","1",NA,"1","0","0"
"1477","1","1",NA,"0","0","0"
"1478","1","1",NA,"1","1","1"
"1479","1","1",NA,"1","1","1"
"1480","0","0",NA,"0","1","0"
"1481","1","0",NA,"0","0","0"
"1482","1","0",NA,"1","1","0"
"1483","0","1",NA,"0","1","0"
"1484","0","1",NA,"1","1","0"
"1485","0","1",NA,"1","1","0"
